energy,transmission,reflection,T_plus_R
2.086192468619247,0.011767862585735315,0.9882321374131579,0.9999999999988932
2.1271966527196655,0.012320685071705275,0.9876793149285876,1.0000000000002929
2.168200836820084,0.012895705486435712,0.9871042945131706,0.9999999999996063
2.2092050209205025,0.013493806969291562,0.9865061930293767,0.9999999999986683
2.250209205020921,0.014115908461239854,0.9858840915379056,0.9999999999991455
2.2912133891213395,0.014762966156804036,0.9852370338437026,1.0000000000005067
2.3322175732217576,0.015435975007540601,0.9845640249911232,0.9999999999986637
2.373221757322176,0.016135970284087836,0.983864029716995,1.000000000001083
2.4142259414225946,0.016864029192252602,0.9831359708078616,1.0000000000001141
2.455230125523013,0.01762127255040404,0.9823787274491279,0.9999999999995319
2.4962343096234316,0.018408866522598898,0.9815911334784005,1.0000000000009994
2.5372384937238497,0.01922802441604994,0.9807719755849238,1.0000000000009737
2.578242677824268,0.020080008536894813,0.9799199914640119,1.0000000000009066
2.6192468619246867,0.020966132108199767,0.9790338678928003,1.000000000001
2.660251046025105,0.021887761254887176,0.9781122387438769,0.9999999999987641
2.7012552301255237,0.022846317044330395,0.97715368295522,0.9999999999995504
2.7422594142259418,0.023843277597607716,0.9761567224020384,0.9999999999996462
2.7832635983263603,0.024880180259124154,0.9751198197398054,0.9999999999989296
2.824267782426779,0.025958623832099487,0.974041376165666,0.9999999999977655
2.8652719665271973,0.027080270873703155,0.9729197291253562,0.9999999999990593
2.906276150627616,0.028246850053972896,0.9717531499447961,0.999999999998769
2.947280334728034,0.029460158569674613,0.9705398414304547,1.0000000000001292
2.9882845188284524,0.030722064622529056,0.9692779353767189,0.9999999999992479
3.029288702928871,0.032034509944451436,0.9679654900571598,1.0000000000016112
3.0702928870292894,0.03339951238132401,0.9666004876179873,0.9999999999993113
3.111297071129708,0.034819168516963435,0.9651808314830134,0.9999999999999768
3.152301255230126,0.036295656349319076,0.9637043436509128,1.0000000000002318
3.1933054393305444,0.03783123799339136,0.962168762006745,1.0000000000001363
3.234309623430963,0.03942826242484072,0.9605717375757106,1.0000000000005513
3.2753138075313815,0.04108916823715572,0.9589108317632244,1.0000000000003801
3.3163179916318,0.0428164864220682,0.9571835135790695,1.0000000000011378
3.357322175732218,0.04461284314867505,0.9553871568517036,1.0000000000003786
3.3983263598326365,0.046480962532734926,0.9535190374674045,1.0000000000001394
3.439330543933055,0.04842366939683621,0.9515763306032878,1.0000000000001241
3.4803347280334735,0.05044389197838829,0.9495561080221377,1.000000000000526
3.521338912133892,0.05254466460282697,0.9474553353968164,0.9999999999996433
3.56234309623431,0.05472913027179328,0.9452708697266525,0.9999999999984458
3.6033472803347286,0.057000543170196386,0.9429994568303569,1.0000000000005533
3.644351464435147,0.05936227105086582,0.9406377289489554,0.9999999999998211
3.6853556485355656,0.06181779748400079,0.9381822025166516,1.0000000000006524
3.726359832635984,0.0643707239293917,0.9356292760696017,0.9999999999989934
3.767364016736402,0.06702477161805584,0.932975228383194,1.00000000000125
3.8083682008368207,0.06978378318482531,0.9302162168151185,0.9999999999999438
3.849372384937239,0.07265172403692757,0.9273482759639264,1.000000000000854
